NAME,SYSBRANCHID,SYSWAREHOUSEID,NAME,SYSBRANCHID,TRANDATE,TRANNO,GRANDTOTAL,CASH,TOTALPAYBYCASH,TOTALPAYBYCHEQUE,TOTALPAYBYCREDITCARD,TOTALPAYBYCASHCARD,TOTALPAYBYTRANFER,TOTALWITHHOLDINGTAX,TOTALCASHDISCOUNT,DEPOSITDISCOUNT,TOTAL,TOTALVAT,FCANCEL,SYSWAREHOUSEID,FCREDITOR,FINCOME,FSTOCKMAIN,SYSSALEID,SYSPERSONID,CC_CHEQUEDATE,CF_TRANDATE,COMPANY_NAME
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 17:34:01,OSVS6908000679,19.0000,20.0000,19.0000,0,0,0,0,0,0,0,17.7600,1.2400,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 17:29:47,OSVS6908000678,394.0000,394.0000,394.0000,0,0,0,0,0,0,0,368.2200,25.7800,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 16:40:40,OSVS6908000673,113.0000,120.0000,113.0000,0,0,0,0,0,0,0,105.6100,7.3900,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 16:39:41,OSVS6908000672,101.0000,0,0,0,0,0,101.0000,0,0,0,96.0900,4.9100,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 16:00:38,OSVS6908000670,739.0000,0,0,0,0,0,739.0000,0,0,0,695.8900,43.1100,0,0,0,1,-1,43,300000000000011,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 15:59:58,OSVS6908000669,480.0000,500.0000,480.0000,0,0,0,0,0,0,0,448.6000,31.4000,0,0,0,1,-1,43,300000000000033,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 15:45:58,OSVS6908000667,78.0000,500.0000,78.0000,0,0,0,0,0,0,0,74.0700,3.9300,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 15:45:31,OSVS6908000666,92.5400,100.0000,93.0000,0,0,0,0,0,-0.4600,0,88.0900,4.4500,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 15:44:44,OSVS6908000665,630.3300,640.0000,630.0000,0,0,0,0,0,0.3300,0,607.3000,23.0300,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 15:37:34,OSVS6908000664,577.0000,0,0,0,0,0,577.0000,0,0,0,542.3900,34.6100,0,0,0,1,-1,43,300000000000032,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 15:21:27,OSVS6908000663,10.0000,50.0000,10.0000,0,0,0,0,0,0,0,9.3500,0.6500,0,0,0,1,-1,43,300000000000081,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 15:16:18,OSVS6908000662,28.0000,100.0000,28.0000,0,0,0,0,0,0,0,26.1700,1.8300,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 14:59:57,OSVS6908000661,25.0000,100.0000,25.0000,0,0,0,0,0,0,0,23.3600,1.6400,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 14:55:53,OSVS6908000660,249.0000,249.0000,249.0000,0,0,0,0,0,0,0,235.0700,13.9300,0,0,0,1,-1,43,300000000000023,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 14:52:59,OSVS6908000659,125.0000,125.0000,125.0000,0,0,0,0,0,0,0,118.4600,6.5400,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 14:35:46,OSVS6908000658,60.0000,100.0000,60.0000,0,0,0,0,0,0,0,56.0700,3.9300,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 14:34:17,OSVS6908000657,315.0000,0,0,0,0,0,315.0000,0,0,0,294.3900,20.6100,0,0,0,1,-1,43,300000000000080,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 14:30:32,OSVS6908000655,320.0000,350.0000,320.0000,0,0,0,0,0,0,0,305.4800,14.5200,0,0,0,1,-1,43,300000000000030,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 14:17:48,OSVS6908000654,1990.0000,0,0,0,0,0,1990.0000,0,0,0,1859.8100,130.1900,0,0,0,1,-1,43,300000000000029,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 14:07:46,OSVS6908000652,110.0000,0,0,0,0,0,110.0000,0,0,0,102.8000,7.2000,0,0,0,1,-1,43,300000000000078,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 14:05:26,OSVS6908000651,100.0000,100.0000,100.0000,0,0,0,0,0,0,0,98.6900,1.3100,0,0,0,1,-1,43,300000000000077,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 14:02:56,OSVS6908000650,248.0000,0,0,0,0,0,248.0000,0,0,0,242.9600,5.0400,0,0,0,1,-1,43,0,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 13:49:29,OSVS6908000649,50.0000,100.0000,50.0000,0,0,0,0,0,0,0,46.7300,3.2700,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 13:49:15,OSVS6908000648,599.0000,0,0,0,0,0,599.0000,0,0,0,559.8100,39.1900,0,0,0,1,-1,43,300000000000041,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 13:36:08,OSVS6908000647,289.0000,0,0,0,0,0,289.0000,0,0,0,273.6300,15.3700,0,0,0,1,-1,43,300000000000026,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 07:38:16,OSVS6908000609,228.0000,1000.0000,228.0000,0,0,0,0,0,0,0,215.5700,12.4300,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 12:30:46,OSVS6908000646,100.0000,100.0000,100.0000,0,0,0,0,0,0,0,93.4600,6.5400,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 15:57:31,OSVS6908000668,129.0000,0,0,0,0,0,129.0000,0,0,0,122.9200,6.0800,0,0,0,1,-1,43,300000000000059,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 12:11:23,OSVS6908000643,13.0000,15.0000,13.0000,0,0,0,0,0,0,0,12.1500,0.8500,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 11:58:06,OSVS6908000642,10.0000,10.0000,10.0000,0,0,0,0,0,0,0,9.3500,0.6500,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 11:57:02,OSVS6908000641,130.0000,0,0,0,0,0,130.0000,0,0,0,130.0000,0,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 11:48:18,OSVS6908000639,305.0000,0,0,0,0,0,305.0000,0,0,0,290.2800,14.7200,0,0,0,1,-1,43,300000000000019,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 11:25:47,OSVS6908000638,219.0000,220.0000,219.0000,0,0,0,0,0,0,0,204.6700,14.3300,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 11:24:38,OSVS6908000637,66.5000,70.0000,67.0000,0,0,0,0,0,-0.5000,0,63.4300,3.0700,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 11:24:15,OSVS6908000636,110.0000,200.0000,110.0000,0,0,0,0,0,0,0,103.9800,6.0200,0,0,0,1,-1,45,300000000000041,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 11:22:34,OSVS6908000635,458.0000,0,0,0,0,0,458.0000,0,0,0,437.7200,20.2800,0,0,0,1,-1,45,300000000000016,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 10:53:44,OSVS6908000632,25.0000,25.0000,25.0000,0,0,0,0,0,0,0,23.3600,1.6400,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 10:34:09,OSVS6908000630,45.0000,1000.0000,45.0000,0,0,0,0,0,0,0,42.0600,2.9400,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 10:32:24,OSVS6908000629,83.0000,100.0000,83.0000,0,0,0,0,0,0,0,79.9300,3.0700,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 06:29:19,OSVS6908000595,247.0000,260.0000,247.0000,0,0,0,0,0,0,0,233.2000,13.8000,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 09:27:26,OSVS6908000624,105.0000,0,0,0,0,0,105.0000,0,0,0,98.1300,6.8700,0,0,0,1,-1,45,300000000000054,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 09:20:49,OSVS6908000623,202.0000,202.0000,202.0000,0,0,0,0,0,0,0,189.9600,12.0400,0,0,0,1,-1,45,300000000000017,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 16:28:05,OSVS6908000671,40.0000,1000.0000,40.0000,0,0,0,0,0,0,0,37.3800,2.6200,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 08:51:17,OSVS6908000620,828.0000,1000.0000,828.0000,0,0,0,0,0,0,0,776.8400,51.1600,0,0,0,1,-1,45,300000000000075,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 08:19:42,OSVS6908000619,137.0000,0,0,0,0,0,137.0000,0,0,0,131.0600,5.9400,0,0,0,1,-1,45,300000000000004,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 08:19:22,OSVS6908000618,1886.0000,0,0,0,0,0,1886.0000,0,0,0,1762.6200,123.3800,0,0,0,1,-1,45,300000000000004,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 08:18:38,OSVS6908000617,150.5800,200.0000,151.0000,0,0,0,0,0,-0.4200,0,142.6600,7.9200,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 08:15:38,OSVS6908000616,22.0000,100.0000,22.0000,0,0,0,0,0,0,0,20.5600,1.4400,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 08:09:48,OSVS6908000615,136.0000,0,0,0,0,0,136.0000,0,0,0,127.1000,8.9000,0,0,0,1,-1,45,300000000000060,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 09:13:29,OSVS6908000621,283.0000,290.0000,283.0000,0,0,0,0,0,0,0,267.3000,15.7000,0,0,0,1,-1,45,300000000000018,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 08:01:48,OSVS6908000614,217.0000,217.0000,217.0000,0,0,0,0,0,0,0,203.9800,13.0200,0,0,0,1,-1,45,300000000000063,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 07:58:30,OSVS6908000613,50.0000,100.0000,50.0000,0,0,0,0,0,0,0,46.7300,3.2700,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 07:58:06,OSVS6908000612,613.0000,613.0000,613.0000,0,0,0,0,0,0,0,572.9000,40.1000,0,0,0,1,-1,45,300000000000013,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 07:55:48,OSVS6908000611,187.0000,190.0000,187.0000,0,0,0,0,0,0,0,176.6000,10.4000,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 07:54:27,OSVS6908000610,485.0000,485.0000,485.0000,0,0,0,0,0,0,0,453.2700,31.7300,0,0,0,1,-1,45,300000000000054,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 16:52:17,OSVS6908000674,388.0000,1000.0000,388.0000,0,0,0,0,0,0,0,363.7900,24.2100,0,0,0,1,-1,43,300000000000082,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 07:26:11,OSVS6908000607,105.0000,120.0000,105.0000,0,0,0,0,0,0,0,98.1300,6.8700,0,0,0,1,-1,45,300000000000035,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 07:21:12,OSVS6908000606,184.2500,190.0000,184.0000,0,0,0,0,0,0.2500,0,180.5900,3.6600,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 09:16:30,OSVS6908000622,206.0000,0,0,0,0,0,206.0000,0,0,0,196.0600,9.9400,0,0,0,1,-1,45,300000000000076,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 07:08:24,OSVS6908000605,111.0000,200.0000,111.0000,0,0,0,0,0,0,0,103.7400,7.2600,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 07:00:45,OSVS6908000604,204.0000,204.0000,204.0000,0,0,0,0,0,0,0,190.6500,13.3500,0,0,0,1,-1,45,300000000000006,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 17:04:31,OSVS6908000676,124.0000,0,0,0,0,0,124.0000,0,0,0,115.8900,8.1100,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 06:56:31,OSVS6908000602,560.0000,1000.0000,560.0000,0,0,0,0,0,0,0,523.3600,36.6400,0,0,0,1,-1,45,300000000000008,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 06:48:12,OSVS6908000600,389.0000,89.0000,89.0000,0,0,0,300.0000,0,0,0,364.7300,24.2700,0,0,0,1,-1,45,300000000000015,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 06:36:22,OSVS6908000599,90.0000,100.0000,90.0000,0,0,0,0,0,0,0,84.1100,5.8900,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 06:34:34,OSVS6908000598,11.0000,11.0000,11.0000,0,0,0,0,0,0,0,10.2800,0.7200,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 06:33:44,OSVS6908000597,356.0000,500.0000,356.0000,0,0,0,0,0,0,0,332.7100,23.2900,0,0,0,1,-1,45,300000000000005,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 06:30:29,OSVS6908000596,14.5000,15.0000,15.0000,0,0,0,0,0,-0.5000,0,14.5000,0,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 06:58:19,OSVS6908000603,335.0000,0,0,0,0,0,335.0000,0,0,0,317.6600,17.3400,0,0,0,1,-1,45,300000000000009,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 06:09:24,OSVS6908000594,30.0000,100.0000,30.0000,0,0,0,0,0,0,0,28.0400,1.9600,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 05:25:06,OSVS6908000593,12.0000,12.0000,12.0000,0,0,0,0,0,0,0,11.2100,0.7900,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 17:14:10,OSVS6908000675,105.0000,0,0,0,0,0,105.0000,0,0,0,98.1300,6.8700,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 17:20:49,OSVS6908000677,89.5000,100.0000,90.0000,0,0,0,0,0,-0.5000,0,89.5000,0,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 18:02:23,OSVS6908000683,133.0000,140.0000,133.0000,0,0,0,0,0,0,0,124.3000,8.7000,0,0,0,1,-1,43,300000000000063,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 18:08:22,OSVS6908000684,1902.0000,2002.0000,1902.0000,0,0,0,0,0,0,0,1778.1900,123.8100,0,0,0,1,-1,43,300000000000035,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 14:15:09,OSVS6908000653,174.0000,500.0000,174.0000,0,0,0,0,0,0,0,163.7900,10.2100,0,0,0,1,-1,43,300000000000079,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 14:32:31,OSVS6908000656,26.0000,0,0,0,0,0,26.0000,0,0,0,26.0000,0,0,0,0,1,-1,43,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 09:40:29,OSVS6908000625,311.0000,311.0000,311.0000,0,0,0,0,0,0,0,293.0100,17.9900,0,0,0,1,-1,45,65,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,12/8/2026 07:32:40,OSVS6908000608,495.0000,0,0,0,0,0,495.0000,0,0,0,462.6200,32.3800,0,0,0,1,-1,45,300000000000014,,12/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,13/8/2026 17:25:03,OSVS6908000755,86.0000,100.0000,86.0000,0,0,0,0,0,0,0,80.3700,5.6300,0,0,0,1,-1,41,300000000000011,,13/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,13/8/2026 18:06:17,OSVS6908000760,1892.0000,500.0000,392.0000,0,0,0,1500.0000,0,0,0,1774.7500,117.2500,0,0,0,1,-1,41,300000000000035,,13/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,13/8/2026 17:58:54,OSVS6908000758,162.0000,200.0000,162.0000,0,0,0,0,0,0,0,151.4000,10.6000,0,0,0,1,-1,41,300000000000008,,13/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,13/8/2026 08:06:59,OSVS6908000716,475.0000,475.0000,475.0000,0,0,0,0,0,0,0,452.4300,22.5700,0,0,0,1,-1,45,300000000000006,,13/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,13/8/2026 08:04:45,OSVS6908000715,18.0000,20.0000,18.0000,0,0,0,0,0,0,0,18.0000,0,0,0,0,1,-1,45,65,,13/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,13/8/2026 08:15:01,OSVS6908000718,50.0000,60.0000,50.0000,0,0,0,0,0,0,0,46.7300,3.2700,0,0,0,1,-1,45,65,,13/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,13/8/2026 08:17:31,OSVS6908000720,287.0000,300.0000,287.0000,0,0,0,0,0,0,0,268.2200,18.7800,0,0,0,1,-1,45,300000000000054,,13/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,13/8/2026 08:25:09,OSVS6908000723,208.0000,208.0000,208.0000,0,0,0,0,0,0,0,194.3900,13.6100,0,0,0,1,-1,45,300000000000044,,13/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,13/8/2026 08:49:29,OSVS6908000725,34.0000,40.0000,34.0000,0,0,0,0,0,0,0,31.7800,2.2200,0,0,0,1,-1,45,65,,13/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,13/8/2026 08:51:20,OSVS6908000726,120.0000,120.0000,120.0000,0,0,0,0,0,0,0,112.1500,7.8500,0,0,0,1,-1,45,65,,13/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,13/8/2026 17:59:35,OSVS6908000759,21.0000,21.0000,21.0000,0,0,0,0,0,0,0,19.6300,1.3700,0,0,0,1,-1,41,65,,13/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,13/8/2026 17:28:20,OSVS6908000756,96.0000,100.0000,96.0000,0,0,0,0,0,0,0,92.2800,3.7200,0,0,0,1,-1,41,300000000000069,,13/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,13/8/2026 17:18:53,OSVS6908000754,229.0000,229.0000,229.0000,0,0,0,0,0,0,0,214.0200,14.9800,0,0,0,1,-1,41,300000000000065,,13/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,13/8/2026 17:17:27,OSVS6908000753,80.0000,100.0000,80.0000,0,0,0,0,0,0,0,80.0000,0,0,0,0,1,-1,41,65,,13/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,13/8/2026 16:57:41,OSVS6908000752,105.0000,0,0,0,0,0,105.0000,0,0,0,98.1300,6.8700,0,0,0,1,-1,41,65,,13/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ทุ่งปอ,3,0,ทุ่งปอ,3,13/8/2026 16:30:02,OSVS6908000749,203.5000,504.0000,204.0000,0,0,0,0,0,-0.5000,0,197.6800,5.8200,0,0,0,1,-1,41,65,,13/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
